2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.7666666666666666,2.6333333333333333
2.8,2.6
2.8,2.6
2.8333333333333335,2.566666666666667
2.8333333333333335,2.566666666666667
3.0,2.4
3.8,1.6
2.7666666666666666,2.6666666666666665
2.7666666666666666,2.6666666666666665
2.7666666666666666,2.6666666666666665
2.7666666666666666,2.6666666666666665
2.7666666666666666,2.6666666666666665
2.8333333333333335,2.6
2.8333333333333335,2.6
2.8333333333333335,2.6
2.8333333333333335,2.6
2.9,2.533333333333333
2.9,2.533333333333333
2.9,2.533333333333333
2.9,2.533333333333333
2.7666666666666666,2.7
2.7666666666666666,2.7
2.8,2.6666666666666665
2.8,2.6666666666666665
2.8,2.6666666666666665
2.8,2.6666666666666665
2.8333333333333335,2.6333333333333333
2.8333333333333335,2.6333333333333333
2.8333333333333335,2.6333333333333333
2.9,2.566666666666667
2.933333333333333,2.533333333333333
3.066666666666667,2.4
3.9,1.5666666666666667
2.7666666666666666,2.7333333333333334
2.7666666666666666,2.7333333333333334
2.8,2.7
2.8,2.7
2.8,2.7
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8333333333333335,2.6666666666666665
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.8666666666666667,2.6333333333333333
2.933333333333333,2.566666666666667
2.933333333333333,2.566666666666667
2.933333333333333,2.566666666666667
2.933333333333333,2.566666666666667
3.0,2.5
2.7666666666666666,2.8333333333333335
2.8,2.8
2.8333333333333335,2.7666666666666666
4.833333333333333,2.566666666666667
5.433333333333334,1.9666666666666666
5.433333333333334,1.9666666666666666
5.5,1.9
5.5,1.9
5.6,1.8
5.633333333333334,2.566666666666667
6.533333333333333,1.6666666666666667
6.433333333333334,1.9
6.433333333333334,2.566666666666667
6.6,2.7333333333333334
7.033333333333333,2.3
7.033333333333333,2.3
7.133333333333334,2.2
7.3,2.033333333333333
