11.933333333333334,3.3333333333333335
12.033333333333333,4.9
15.433333333333334,1.5
19.766666666666666,3.8333333333333335
19.766666666666666,3.8333333333333335
19.8,3.8
19.966666666666665,3.6333333333333333
21.766666666666666,1.8333333333333333
21.766666666666666,1.8333333333333333
23.6,1.1666666666666667
23.6,1.1666666666666667
23.6,1.1666666666666667
23.6,1.1666666666666667
23.6,3.1333333333333333
23.6,3.1333333333333333
30.5,1.4333333333333333
32.86666666666667,1.8666666666666667
32.86666666666667,1.8666666666666667
32.333333333333336,3.8
19.7,29.833333333333332
